ncalls tottime percall cumtime percall filename:lineno(function)
1491 0.002 0.000 0.002 0.000 scanner.py:327(next_possible_simple_key)
1568 0.003 0.000 0.004 0.000 scanner.py:343(stale_possible_simple_keys)
43 0.001 0.000 0.001 0.000 scanner.py:363(save_possible_simple_key)
42 0.000 0.000 0.000 0.000 scanner.py:387(remove_possible_simple_key)
78 0.000 0.000 0.001 0.000 scanner.py:405(unwind_indent)
33 0.000 0.000 0.000 0.000 scanner.py:430(add_indent)
2 0.000 0.000 0.000 0.000 scanner.py:441(fetch_stream_start)
1 0.000 0.000 0.000 0.000 scanner.py:450(fetch_stream_end)
1 0.000 0.000 0.000 0.000 scanner.py:49(ScannerError)
1 0.000 0.000 0.000 0.000 scanner.py:53(SimpleKey)
29 0.000 0.000 0.000 0.000 scanner.py:56(__init__)
12 0.000 0.000 0.001 0.000 scanner.py:562(fetch_block_entry)
21 0.001 0.000 0.001 0.000 scanner.py:618(fetch_value)
1 0.000 0.000 0.000 0.000 scanner.py:66(Scanner)
1 0.000 0.000 0.000 0.000 scanner.py:67(__init__)
3 0.000 0.000 0.000 0.000 scanner.py:727(fetch_double)
3 0.000 0.000 0.000 0.000 scanner.py:731(fetch_flow_scalar)
40 0.000 0.000 0.010 0.000 scanner.py:740(fetch_plain)
12 0.000 0.000 0.000 0.000 scanner.py:761(check_document_start)
12 0.000 0.000 0.000 0.000 scanner.py:777(check_block_entry)
21 0.000 0.000 0.001 0.000 scanner.py:790(check_value)
40 0.000 0.000 0.001 0.000 scanner.py:809(check_plain)
1030 0.002 0.000 0.003 0.000 scanner.py:86(flow_level)
2 0.000 0.000 0.000 0.000 scanner.py:91(reset_scanner)
1 0.000 0.000 0.002 0.002 scimath.py:17(<module>)
1 0.000 0.000 0.000 0.000 selectors.py:205(_BaseSelectorImpl)
1 0.000 0.000 0.000 0.000 selectors.py:290(SelectSelector)
1 0.000 0.000 0.000 0.000 selectors.py:343(PollSelector)
1 0.000 0.000 0.000 0.000 selectors.py:394(EpollSelector)
1 0.000 0.000 0.001 0.001 selectors.py:5(<module>)
1 0.000 0.000 0.000 0.000 selectors.py:59(_SelectorMapping)
1 0.000 0.000 0.000 0.000 selectors.py:79(BaseSelector)
1 0.000 0.000 0.000 0.000 serializer.py:3(<module>)
1 0.000 0.000 0.000 0.000 serializer.py:30(SerializerError)
1 0.000 0.000 0.000 0.000 serializer.py:34(Serializer)
1 0.000 0.000 0.000 0.000 sessions.py:340(Session)
1 0.000 0.000 0.002 0.002 sessions.py:9(<module>)
1 0.000 0.000 0.000 0.000 sessions.py:95(SessionRedirectMixin)
2 0.000 0.000 0.005 0.002 shape_base.py:1(<module>)
1 0.000 0.000 0.007 0.007 sharedctypes.py:10(<module>)
6 0.000 0.000 0.000 0.000 sharedctypes.py:102(synchronized)
6 0.000 0.000 0.000 0.000 sharedctypes.py:134(rebuild_ctype)
3 0.000 0.000 0.001 0.000 sharedctypes.py:147(make_property)
1 0.000 0.000 0.000 0.000 sharedctypes.py:179(SynchronizedBase)
6 0.000 0.000 0.000 0.000 sharedctypes.py:181(__init__)
2752 0.007 0.000 0.007 0.000 sharedctypes.py:201(get_obj)
1 0.000 0.000 0.000 0.000 sharedctypes.py:211(Synchronized)
1 0.000 0.000 0.000 0.000 sharedctypes.py:215(SynchronizedArray)
1 0.000 0.000 0.001 0.001 sharedctypes.py:237(SynchronizedString)
6 0.000 0.000 0.002 0.000 sharedctypes.py:38(_new_value)
5 0.000 0.000 0.001 0.000 sharedctypes.py:43(RawValue)
1 0.000 0.000 0.002 0.002 sharedctypes.py:53(RawArray)
5 0.000 0.000 0.003 0.001 sharedctypes.py:69(Value)
1 0.000 0.000 0.004 0.004 sharedctypes.py:83(Array)
1 0.000 0.000 0.000 0.000 shutil.py:49(Error)
1 0.000 0.000 0.009 0.009 shutil.py:5(<module>)
1 0.000 0.000 0.000 0.000 shutil.py:52(SameFileError)
1 0.000 0.000 0.000 0.000 shutil.py:55(SpecialFileError)
1 0.000 0.000 0.000 0.000 shutil.py:59(ExecError)
1 0.000 0.000 0.000 0.000 shutil.py:62(ReadError)
1 0.000 0.000 0.000 0.000 shutil.py:65(RegistryError)
1 0.000 0.000 0.005 0.005 signal.py:1(<module>)
73 0.000 0.000 0.000 0.000 signal.py:10(<lambda>)
74 0.000 0.000 0.000 0.000 signal.py:17(<lambda>)
75 0.000 0.000 0.000 0.000 signal.py:22(<lambda>)
1 0.000 0.000 0.000 0.000 signals.py:1(<module>)
1 0.000 0.000 0.000 0.000 signals.py:9(_InterruptHandler)
1 0.000 0.000 0.000 0.000 six.py:102(MovedModule)
44 0.000 0.000 0.000 0.000 six.py:103(__init__)
4 0.000 0.000 0.046 0.012 six.py:112(_resolve)
1 0.000 0.000 0.045 0.045 six.py:115(__getattr__)
1 0.000 0.000 0.000 0.000 six.py:122(_LazyModule)
6 0.000 0.000 0.000 0.000 six.py:123(__init__)
1 0.000 0.000 0.000 0.000 six.py:136(MovedAttribute)
88 0.000 0.000 0.000 0.000 six.py:137(__init__)
3 0.000 0.000 0.000 0.000 six.py:155(_resolve)
1 0.000 0.000 0.000 0.000 six.py:160(_SixMetaPathImporter)
1 0.000 0.000 0.000 0.000 six.py:169(__init__)
51 0.000 0.000 0.000 0.000 six.py:173(_add_module)
5 0.000 0.000 0.000 0.000 six.py:177(_get_module)
17 0.000 0.000 0.000 0.000 six.py:180(find_module)
8 0.000 0.000 0.000 0.000 six.py:185(__get_module)
4 0.000 0.000 0.000 0.000 six.py:191(load_module)
4 0.000 0.000 0.045 0.011 six.py:205(is_package)
1 0.000 0.000 0.001 0.001 six.py:21(<module>)
1 0.000 0.000 0.000 0.000 six.py:227(_MovedItems)
1 0.000 0.000 0.000 0.000 six.py:324(Module_six_moves_urllib_parse)
1 0.000 0.000 0.000 0.000 six.py:371(Module_six_moves_urllib_error)
1 0.000 0.000 0.000 0.000 six.py:394(Module_six_moves_urllib_request)
1 0.000 0.000 0.000 0.000 six.py:449(Module_six_moves_urllib_response)
1 0.000 0.000 0.000 0.000 six.py:473(Module_six_moves_urllib_robotparser)
1 0.000 0.000 0.000 0.000 six.py:496(Module_six_moves_urllib)
8 0.000 0.000 0.000 0.000 six.py:75(_add_doc)
7 0.000 0.000 0.046 0.007 six.py:80(_import_module)
1 0.000 0.000 0.000 0.000 six.py:86(_LazyDescr)
132 0.000 0.000 0.000 0.000 six.py:87(__init__)
5 0.000 0.000 0.001 0.000 six.py:90(__get__)
1 0.000 0.000 0.005 0.005 sjisprober.py:28(<module>)
1 0.000 0.000 0.000 0.000 sjisprober.py:36(SJISProber)
1 0.000 0.000 0.000 0.000 socket.py:120(_GiveupOnSendfile)
1 0.000 0.000 0.000 0.000 socket.py:123(socket)
1 0.000 0.000 0.000 0.000 socket.py:129(__init__)
1 0.000 0.000 0.000 0.000 socket.py:399(_real_close)
1 0.000 0.000 0.000 0.000 socket.py:403(close)
1 0.000 0.000 0.008 0.008 socket.py:47(<module>)
1 0.000 0.000 0.000 0.000 socket.py:532(SocketIO)
330 0.001 0.000 0.001 0.000 socket.py:76(<lambda>)
331 0.001 0.000 0.001 0.000 socket.py:81(<lambda>)
1 0.000 0.000 0.001 0.001 socks.py:36(<module>)
300 0.001 0.000 0.001 0.000 sre_compile.py:101(fixup)
492 0.005 0.000 0.037 0.000 sre_compile.py:221(_compile_charset)
492 0.016 0.000 0.030 0.000 sre_compile.py:248(_optimize_charset)
189 0.001 0.000 0.003 0.000 sre_compile.py:374(_mk_bitmap)
189 0.001 0.000 0.001 0.000 sre_compile.py:376(<listcomp>)
8 0.000 0.000 0.000 0.000 sre_compile.py:379(_bytes_to_codes)
572 0.003 0.000 0.005 0.000 sre_compile.py:386(_simple)
13 0.000 0.000 0.000 0.000 sre_compile.py:391(_generate_overlap_table)
103 0.003 0.000 0.018 0.000 sre_compile.py:412(_compile_info)
206 0.001 0.000 0.001 0.000 sre_compile.py:513(isstring)
103 0.001 0.000 0.121 0.001 sre_compile.py:516(_code)
103 0.002 0.000 0.280 0.003 sre_compile.py:531(compile)
1206/103 0.034 0.000 0.102 0.001 sre_compile.py:64(_compile)
1232 0.002 0.000 0.002 0.000 sre_parse.py:105(__init__)
2065 0.004 0.000 0.005 0.000 sre_parse.py:153(__len__)
12 0.000 0.000 0.000 0.000 sre_parse.py:155(__delitem__)
5268 0.012 0.000 0.017 0.000 sre_parse.py:157(__getitem__)
584 0.001 0.000 0.001 0.000 sre_parse.py:161(__setitem__)
1752 0.004 0.000 0.006 0.000 sre_parse.py:165(append)
1922/803 0.011 0.000 0.015 0.000 sre_parse.py:167(getwidth)
106 0.001 0.000 0.001 0.000 sre_parse.py:217(__init__)
10779 0.014 0.000 0.014 0.000 sre_parse.py:226(__next)
4154 0.006 0.000 0.009 0.000 sre_parse.py:242(match)
8668 0.020 0.000 0.031 0.000 sre_parse.py:247(get)
10 0.000 0.000 0.000 0.000 sre_parse.py:251(getwhile)
24 0.000 0.000 0.000 0.000 sre_parse.py:260(getuntil)
1736 0.004 0.000 0.005 0.000 sre_parse.py:276(tell)
2 0.000 0.000 0.000 0.000 sre_parse.py:278(seek)
189 0.001 0.000 0.002 0.000 sre_parse.py:312(_class_escape)
235 0.001 0.000 0.002 0.000 sre_parse.py:362(_escape)
432/104 0.008 0.000 0.151 0.001 sre_parse.py:429(_parse_sub)
569/112 0.049 0.000 0.148 0.001 sre_parse.py:491(_parse)
104 0.000 0.000 0.000 0.000 sre_parse.py:70(__init__)
464 0.001 0.000 0.001 0.000 sre_parse.py:75(groups)
128 0.001 0.000 0.002 0.000 sre_parse.py:78(opengroup)
104 0.000 0.000 0.001 0.000 sre_parse.py:797(fix_flags)
104/103 0.002 0.000 0.155 0.002 sre_parse.py:819(parse)
2 0.000 0.000 0.000 0.000 sre_parse.py:846(parse_template)
1 0.000 0.000 0.000 0.000 sre_parse.py:855(addgroup)
128 0.000 0.000 0.005 0.000 sre_parse.py:90(closegroup)
1 0.000 0.000 0.000 0.000 sre_parse.py:92(checkgroup)
1 0.000 0.000 0.000 0.000 sre_parse.py:95(checklookbehindgroup)
4 0.000 0.000 0.001 0.000 ssl.py:115(_import_symbols)
94 0.000 0.000 0.000 0.000 ssl.py:131(<lambda>)
1 0.000 0.000 0.000 0.000 ssl.py:134(<dictcomp>)
1 0.000 0.000 0.000 0.000 ssl.py:191(CertificateError)
1 0.000 0.000 0.000 0.000 ssl.py:325(_ASN1Object)
4 0.000 0.000 0.000 0.000 ssl.py:330(__new__)
1 0.000 0.000 0.000 0.000 ssl.py:346(Purpose)
1 0.000 0.000 0.000 0.000 ssl.py:353(SSLContext)
1 0.000 0.000 0.000 0.000 ssl.py:527(SSLObject)
1 0.000 0.000 0.000 0.000 ssl.py:662(SSLSocket)
1 0.000 0.000 0.013 0.013 ssl.py:88(<module>)
1 0.000 0.000 0.115 0.115 ssl_.py:1(<module>)
1 0.000 0.000 0.002 0.002 status_codes.py:104(_init)
68 0.000 0.000 0.001 0.000 status_codes.py:111(doc)
189 0.000 0.000 0.000 0.000 status_codes.py:112(<genexpr>)
69 0.000 0.000 0.001 0.000 status_codes.py:117(<genexpr>)
1 0.000 0.000 0.002 0.002 status_codes.py:18(<module>)
1 0.000 0.000 0.000 0.000 stride_tricks.py:16(DummyArray)
1 0.000 0.000 0.000 0.000 stride_tricks.py:7(<module>)
1 0.000 0.000 0.005 0.005 string.py:15(<module>)
1 0.000 0.000 0.000 0.000 string.py:174(Formatter)
1 0.000 0.000 0.000 0.000 string.py:55(_TemplateMetaclass)
1 0.000 0.000 0.004 0.004 string.py:65(__init__)
1 0.000 0.000 0.000 0.000 string.py:77(Template)
1 0.000 0.000 0.000 0.000 stringprep.py:6(<module>)
1 0.000 0.000 0.000 0.000 structures.py:13(CaseInsensitiveDict)
1 0.000 0.000 0.000 0.000 structures.py:8(<module>)
1 0.000 0.000 0.000 0.000 structures.py:87(LookupDict)
1 0.000 0.000 0.000 0.000 structures.py:90(__init__)
1 0.000 0.000 0.000 0.000 subprocess.py:1032(communicate)
1 0.000 0.000 0.000 0.000 subprocess.py:1374(_get_handles)
1 0.000 0.000 0.002 0.002 subprocess.py:1428(_execute_child)
13 0.000 0.000 0.000 0.000 subprocess.py:1480(<genexpr>)
1 0.000 0.000 0.000 0.000 subprocess.py:1555(_handle_exitstatus)
1 0.000 0.000 0.000 0.000 subprocess.py:1570(_internal_poll)
1 0.000 0.000 0.000 0.000 subprocess.py:1605(_try_wait)
2 0.000 0.000 0.000 0.000 subprocess.py:1618(wait)
1 0.000 0.000 0.000 0.000 subprocess.py:356(<module>)
1 0.000 0.000 0.000 0.000 subprocess.py:371(SubprocessError)
1 0.000 0.000 0.000 0.000 subprocess.py:374(CalledProcessError)
1 0.000 0.000 0.000 0.000 subprocess.py:401(TimeoutExpired)
1 0.000 0.000 0.000 0.000 subprocess.py:503(_cleanup)
1 0.000 0.000 0.000 0.000 subprocess.py:629(CompletedProcess)
1 0.000 0.000 0.000 0.000 subprocess.py:830(Popen)
1 0.000 0.000 0.003 0.003 subprocess.py:834(__init__)
1 0.000 0.000 0.000 0.000 subprocess.py:994(__del__)
1 0.000 0.000 0.000 0.000 suite.py:1(<module>)
1 0.000 0.000 0.000 0.000 suite.py:16(BaseTestSuite)
1 0.000 0.000 0.000 0.000 suite.py:270(_ErrorHolder)
1 0.000 0.000 0.000 0.000 suite.py:317(_DebugResult)
1 0.000 0.000 0.000 0.000 suite.py:92(TestSuite)
1 0.000 0.000 0.001 0.001 synchronize.py:11(<module>)
16 0.000 0.000 0.004 0.000 synchronize.py:115(_make_name)
1 0.000 0.000 0.000 0.000 synchronize.py:124(Semaphore)
8 0.000 0.000 0.003 0.000 synchronize.py:126(__init__)
1 0.000 0.000 0.000 0.000 synchronize.py:143(BoundedSemaphore)
1 0.000 0.000 0.000 0.000 synchronize.py:160(Lock)
2 0.000 0.000 0.001 0.000 synchronize.py:162(__init__)
1 0.000 0.000 0.000 0.000 synchronize.py:185(RLock)
6 0.000 0.000 0.002 0.000 synchronize.py:187(__init__)
1 0.000 0.000 0.000 0.000 synchronize.py:211(Condition)
2 0.000 0.000 0.003 0.001 synchronize.py:213(__init__)
5627 0.043 0.000 0.160 0.000 synchronize.py:230(__enter__)
5627 0.037 0.000 0.091 0.000 synchronize.py:233(__exit__)
2 0.000 0.000 0.000 0.000 synchronize.py:236(_make_methods)
2870 0.134 0.000 0.426 0.000 synchronize.py:248(wait)
1 0.000 0.000 0.000 0.000 synchronize.py:333(Event)
2 0.000 0.000 0.004 0.002 synchronize.py:335(__init__)
2752 0.034 0.000 0.171 0.000 synchronize.py:352(clear)
2875 0.110 0.000 0.688 0.000 synchronize.py:356(wait)
1 0.000 0.000 0.000 0.000 synchronize.py:372(Barrier)
1 0.000 0.000 0.000 0.000 synchronize.py:47(SemLock)
16 0.001 0.000 0.006 0.000 synchronize.py:51(__init__)
16 0.000 0.000 0.000 0.000 synchronize.py:91(_make_methods)
5627 0.037 0.000 0.117 0.000 synchronize.py:95(__enter__)
5627 0.029 0.000 0.054 0.000 synchronize.py:98(__exit__)
1 0.000 0.000 0.000 0.000 tarfile.py:1375(TarFile)
1 0.000 0.000 0.000 0.000 tarfile.py:2402(TarIter)
1 0.000 0.000 0.000 0.000 tarfile.py:267(TarError)
1 0.000 0.000 0.000 0.000 tarfile.py:270(ExtractError)
1 0.000 0.000 0.000 0.000 tarfile.py:273(ReadError)
1 0.000 0.000 0.000 0.000 tarfile.py:276(CompressionError)
1 0.000 0.000 0.000 0.000 tarfile.py:279(StreamError)
1 0.000 0.000 0.000 0.000 tarfile.py:282(HeaderError)
1 0.000 0.000 0.000 0.000 tarfile.py:285(EmptyHeaderError)
1 0.000 0.000 0.000 0.000 tarfile.py:288(TruncatedHeaderError)
1 0.000 0.000 0.000 0.000 tarfile.py:291(EOFHeaderError)
1 0.000 0.000 0.000 0.000 tarfile.py:294(InvalidHeaderError)
1 0.000 0.000 0.000 0.000 tarfile.py:297(SubsequentHeaderError)
1 0.000 0.000 0.001 0.001 tarfile.py:30(<module>)
1 0.000 0.000 0.000 0.000 tarfile.py:304(_LowLevelFile)
1 0.000 0.000 0.000 0.000 tarfile.py:328(_Stream)
1 0.000 0.000 0.000 0.000 tarfile.py:572(_StreamProxy)
1 0.000 0.000 0.000 0.000 tarfile.py:602(_FileInFile)
1 0.000 0.000 0.000 0.000 tarfile.py:706(ExFileObject)
1 0.000 0.000 0.000 0.000 tarfile.py:717(TarInfo)
2 0.000 0.000 0.000 0.000 tempfile.py:236(_infer_return_type)
1 0.000 0.000 0.010 0.010 tempfile.py:24(<module>)
2 0.000 0.000 0.001 0.000 tempfile.py:257(_sanitize_params)
1 0.000 0.000 0.000 0.000 tempfile.py:275(_RandomNameSequence)
19 0.000 0.000 0.000 0.000 tempfile.py:285(rng)
19 0.000 0.000 0.004 0.000 tempfile.py:296(__next__)
19 0.000 0.000 0.004 0.000 tempfile.py:299(<listcomp>)
1 0.000 0.000 0.000 0.000 tempfile.py:302(_candidate_tempdir_list)
1 0.000 0.000 0.001 0.001 tempfile.py:327(_get_default_tempdir)
2 0.000 0.000 0.000 0.000 tempfile.py:374(_get_candidate_names)
1 0.000 0.000 0.000 0.000 tempfile.py:388(_mkstemp_inner)
1 0.000 0.000 0.001 0.001 tempfile.py:428(gettempdir)
1 0.000 0.000 0.000 0.000 tempfile.py:444(mkstemp)
1 0.000 0.000 0.001 0.001 tempfile.py:484(mkdtemp)
1 0.000 0.000 0.000 0.000 tempfile.py:555(_TemporaryFileCloser)
1 0.000 0.000 0.000 0.000 tempfile.py:598(_TemporaryFileWrapper)
1 0.000 0.000 0.000 0.000 tempfile.py:768(SpooledTemporaryFile)
1 0.000 0.000 0.000 0.000 tempfile.py:916(TemporaryDirectory)
321 0.010 0.000 0.039 0.000 textwrap.py:415(dedent)
1 0.000 0.000 0.008 0.008 threading.py:1(<module>)
1 0.000 0.000 0.000 0.000 threading.py:1156(Timer)
1 0.000 0.000 0.000 0.000 threading.py:1186(_MainThread)
1 0.000 0.000 0.000 0.000 threading.py:1188(__init__)
1 0.000 0.000 0.000 0.000 threading.py:1205(_DummyThread)
1 0.000 0.000 0.000 0.000 threading.py:201(Condition)
1 0.000 0.000 0.000 0.000 threading.py:213(__init__)
1 0.000 0.000 0.000 0.000 threading.py:237(__enter__)
1 0.000 0.000 0.000 0.000 threading.py:240(__exit__)
1 0.000 0.000 0.000 0.000 threading.py:252(_is_owned)
1 0.000 0.000 0.000 0.000 threading.py:332(notify)
1 0.000 0.000 0.000 0.000 threading.py:355(notify_all)
1 0.000 0.000 0.000 0.000 threading.py:367(Semaphore)
1 0.000 0.000 0.000 0.000 threading.py:447(BoundedSemaphore)
1 0.000 0.000 0.000 0.000 threading.py:485(Event)
1 0.000 0.000 0.000 0.000 threading.py:496(__init__)
1 0.000 0.000 0.000 0.000 threading.py:510(set)
1 0.000 0.000 0.000 0.000 threading.py:564(Barrier)
1 0.000 0.000 0.000 0.000 threading.py:718(BrokenBarrierError)
2 0.000 0.000 0.000 0.000 threading.py:72(RLock)
1 0.000 0.000 0.000 0.000 threading.py:736(Thread)
1 0.000 0.000 0.000 0.000 threading.py:755(__init__)
1 0.000 0.000 0.000 0.000 threading.py:85(_RLock)
1 0.000 0.000 0.000 0.000 threading.py:888(_set_ident)
1 0.000 0.000 0.000 0.000 threading.py:891(_set_tstate_lock)
1 0.000 0.000 0.000 0.000 timeout.py:1(<module>)
1 0.000 0.000 0.000 0.000 timeout.py:19(Timeout)
1 0.000 0.000 0.000 0.000 timestamp.py:15(TimeStamp)
1 0.000 0.000 0.000 0.000 timestamp.py:3(<module>)
1 0.001 0.001 0.001 0.001 token.py:1(<module>)
1 0.000 0.000 0.000 0.000 token.py:74(<dictcomp>)
19 0.000 0.000 0.000 0.000 tokenize.py:111(group)
1 0.000 0.000 0.000 0.000 tokenize.py:112(any)
2 0.000 0.000 0.000 0.000 tokenize.py:113(maybe)
1 0.000 0.000 0.005 0.005 tokenize.py:21(<module>)
1 0.000 0.000 0.000 0.000 tokenize.py:219(TokenError)
1 0.000 0.000 0.000 0.000 tokenize.py:221(StopTokenizing)
1 0.000 0.000 0.000 0.000 tokenize.py:224(Untokenizer)
1 0.000 0.000 0.000 0.000 tokenize.py:98(TokenInfo)
1 0.000 0.000 0.000 0.000 tokens.py:112(DirectiveToken)
1 0.000 0.000 0.000 0.000 tokens.py:123(DocumentStartToken)
1 0.000 0.000 0.000 0.000 tokens.py:128(DocumentEndToken)
1 0.000 0.000 0.000 0.000 tokens.py:13(Token)
1 0.000 0.000 0.000 0.000 tokens.py:133(StreamStartToken)
2 0.000 0.000 0.000 0.000 tokens.py:137(__init__)
1 0.000 0.000 0.000 0.000 tokens.py:143(StreamEndToken)
1 0.000 0.000 0.000 0.000 tokens.py:148(BlockSequenceStartToken)
1 0.000 0.000 0.000 0.000 tokens.py:153(BlockMappingStartToken)
1 0.000 0.000 0.000 0.000 tokens.py:158(BlockEndToken)
152 0.000 0.000 0.000 0.000 tokens.py:16(__init__)
1 0.000 0.000 0.000 0.000 tokens.py:163(FlowSequenceStartToken)
1 0.000 0.000 0.000 0.000 tokens.py:168(FlowMappingStartToken)
1 0.000 0.000 0.000 0.000 tokens.py:173(FlowSequenceEndToken)
1 0.000 0.000 0.000 0.000 tokens.py:178(FlowMappingEndToken)
1 0.000 0.000 0.000 0.000 tokens.py:183(KeyToken)
1 0.000 0.000 0.000 0.000 tokens.py:192(ValueToken)
1 0.000 0.000 0.000 0.000 tokens.py:197(BlockEntryToken)
1 0.000 0.000 0.000 0.000 tokens.py:202(FlowEntryToken)
1 0.000 0.000 0.000 0.000 tokens.py:207(AliasToken)
1 0.000 0.000 0.000 0.000 tokens.py:217(AnchorToken)
1 0.000 0.000 0.000 0.000 tokens.py:227(TagToken)
1 0.000 0.000 0.000 0.000 tokens.py:237(ScalarToken)
43 0.000 0.000 0.000 0.000 tokens.py:241(__init__)
1 0.000 0.000 0.000 0.000 tokens.py:249(CommentToken)
30 0.000 0.000 0.000 0.000 tokens.py:253(__init__)
9 0.000 0.000 0.000 0.000 tokens.py:39(add_post_comment)
1 0.000 0.000 0.000 0.000 tokens.py:4(<module>)
1 0.000 0.000 0.000 0.000 tokens.py:45(add_pre_comments)
139 0.000 0.000 0.000 0.000 tokens.py:56(comment)
62 0.000 0.000 0.000 0.000 tokens.py:61(move_comment)
4 0.000 0.000 0.000 0.000 tokens.py:91(split_comment)
1 0.000 0.000 0.007 0.007 traceback.py:1(<module>)
1 0.000 0.000 0.000 0.000 traceback.py:223(FrameSummary)
1 0.000 0.000 0.000 0.000 traceback.py:310(StackSummary)
1 0.000 0.000 0.000 0.000 traceback.py:403(TracebackException)
1 0.000 0.000 0.002 0.002 twodim_base.py:3(<module>)
1 0.000 0.000 0.004 0.004 type_check.py:3(<module>)
2 0.000 0.000 0.000 0.000 types.py:120(__init__)
1 0.000 0.000 0.000 0.000 ufunclike.py:18(_deprecate_out_named_y)
3 0.000 0.000 0.000 0.000 ufunclike.py:43(_fix_out_named_y)
1 0.000 0.000 0.001 0.001 ufunclike.py:5(<module>)
3 0.000 0.000 0.000 0.000 ufunclike.py:60(_fix_and_maybe_deprecate_out_named_y)
1 0.001 0.001 0.001 0.001 umath.py:7(<module>)
1 0.000 0.000 0.020 0.020 universaldetector.py:36(<module>)
1 0.000 0.000 0.001 0.001 universaldetector.py:51(UniversalDetector)
1 0.000 0.000 0.112 0.112 url.py:1(<module>)
1 0.000 0.000 0.000 0.000 url.py:54(<listcomp>)
1 0.000 0.000 0.000 0.000 url.py:82(Url)
1 0.000 0.000 0.001 0.001 utf8prober.py:28(<module>)
1 0.000 0.000 0.000 0.000 utf8prober.py:35(UTF8Prober)
1 0.000 0.000 0.001 0.001 util.py:1(<module>)
1 0.000 0.000 0.000 0.000 util.py:10(<module>)
1 0.000 0.000 0.001 0.001 util.py:109(get_temp_dir)
16 0.000 0.000 0.001 0.000 util.py:136(register_after_fork)
1 0.000 0.000 0.000 0.000 util.py:147(Finalize)
9 0.000 0.000 0.000 0.000 util.py:151(__init__)
1 0.000 0.000 0.000 0.000 util.py:19(LazyEval)
14 0.000 0.000 0.000 0.000 util.py:30(__init__)
3 0.000 0.000 0.015 0.005 util.py:32(lazy_self)
1 0.000 0.000 0.000 0.000 util.py:322(ForkAwareThreadLock)
1 0.000 0.000 0.000 0.000 util.py:339(ForkAwareLocal)
27 0.000 0.000 0.000 0.000 util.py:35(<lambda>)
30 0.000 0.000 0.015 0.000 util.py:40(__getattribute__)
16 0.000 0.000 0.000 0.000 util.py:48(debug)
1 0.000 0.000 0.000 0.000 util.py:5(<module>)
2 0.000 0.000 0.000 0.000 util.py:52(info)
2 0.000 0.000 0.002 0.001 utils.py:1(<module>)
1 0.000 0.000 0.000 0.000 utils.py:1021(SafeEval)
1 0.000 0.000 0.000 0.000 utils.py:103(with_meta)
1 0.000 0.000 0.000 0.000 utils.py:107(CEnum)
1 0.000 0.000 0.000 0.000 utils.py:1275(_Dummy)
2 0.000 0.000 0.000 0.000 utils.py:133(_get_indent)
2 0.000 0.000 0.000 0.000 utils.py:147(deprecate)
1 0.000 0.000 0.000 0.000 utils.py:15(NiteError)
1 0.000 0.000 0.000 0.000 utils.py:159(DLLNotLoaded)
1 0.000 0.000 0.000 0.000 utils.py:163(UnloadedDLL)
1 0.000 0.000 0.000 0.000 utils.py:1879(IgnoreException)
1 0.000 0.000 0.000 0.000 utils.py:1921(clear_and_catch_warnings)
1 0.000 0.000 0.000 0.000 utils.py:1987(suppress_warnings)
1 0.000 0.000 0.000 0.000 utils.py:20(inherit_properties)
1 0.000 0.000 0.000 0.000 utils.py:21(deco)
1 0.000 0.000 0.000 0.000 utils.py:33(ClosedHandleError)
1 0.000 0.000 0.000 0.000 utils.py:37(ClosedHandle)
1 0.000 0.000 0.001 0.001 utils.py:4(<module>)
1 0.000 0.000 0.000 0.000 utils.py:4(InitializationError)
1 0.000 0.000 0.000 0.000 utils.py:47(KnownFailureException)
1 0.000 0.000 0.000 0.000 utils.py:49(HandleObject)
1 0.000 0.000 0.019 0.019 utils.py:5(<module>)
2 0.000 0.000 0.000 0.000 utils.py:53(_set_function_name)
1 0.000 0.000 0.000 0.000 utils.py:58(_Deprecate)
2 0.000 0.000 0.000 0.000 utils.py:70(__init__)
2 0.000 0.000 0.000 0.000 utils.py:75(__call__)
1 0.000 0.000 0.000 0.000 utils.py:8(OpenNIError)
1 0.000 0.000 0.000 0.000 utils.py:89(CEnumMeta)
1 0.000 0.000 0.087 0.087 utils.py:9(<module>)
42 0.001 0.000 0.004 0.000 utils.py:90(__new__)
1 0.000 0.000 0.000 0.000 uu.py:31(<module>)
1 0.000 0.000 0.000 0.000 uu.py:39(Error)
1 0.000 0.000 0.000 0.000 version.py:5(<module>)
1 0.000 0.000 0.000 0.000 version.py:6(<module>)
1 0.000 0.000 0.000 0.000 wait.py:1(<module>)
1 0.000 0.000 0.000 0.000 wait.py:14(NoWayToWaitForSocketError)
1 0.000 0.000 0.000 0.000 warnings.py:350(__init__)
1 0.000 0.000 0.000 0.000 warnings.py:371(__enter__)
3 0.000 0.000 0.003 0.001 warnings.py:38(filterwarnings)
1 0.000 0.000 0.000 0.000 warnings.py:388(__exit__)
10 0.000 0.000 0.000 0.000 warnings.py:62(simplefilter)
13 0.000 0.000 0.000 0.000 warnings.py:78(_add_filter)
2 0.000 0.000 0.000 0.000 weakref.py:101(__init__)
16 0.000 0.000 0.000 0.000 weakref.py:155(__setitem__)
2 0.000 0.000 0.000 0.000 weakref.py:261(update)
16 0.000 0.000 0.000 0.000 weakref.py:305(__new__)
16 0.000 0.000 0.000 0.000 weakref.py:310(__init__)
