CMDLINE /usr/bin/python3 main.py
MEM 96.753906 1578323011.9083
MEM 96.753906 1578323012.0088
MEM 96.753906 1578323012.1091
MEM 96.753906 1578323012.2099
MEM 96.753906 1578323012.3106
MEM 96.753906 1578323012.4112
MEM 96.753906 1578323012.5117
MEM 96.753906 1578323012.6121
MEM 96.753906 1578323012.7129
MEM 96.753906 1578323012.8133
MEM 96.753906 1578323012.9141
MEM 96.753906 1578323013.0145
MEM 96.753906 1578323013.1151
MEM 96.753906 1578323013.2156
MEM 96.753906 1578323013.3161
MEM 96.753906 1578323013.4166
MEM 96.753906 1578323013.5173
MEM 96.753906 1578323013.6178
MEM 96.753906 1578323013.7183
MEM 96.753906 1578323013.8189
MEM 96.753906 1578323013.9194
MEM 96.753906 1578323014.0199
MEM 96.753906 1578323014.1204
MEM 96.753906 1578323014.2210
MEM 96.753906 1578323014.3215
MEM 96.753906 1578323014.4221
MEM 96.753906 1578323014.5227
MEM 96.753906 1578323014.6231
MEM 96.753906 1578323014.7235
MEM 96.753906 1578323014.8244
MEM 96.753906 1578323014.9251
MEM 96.753906 1578323015.0258
MEM 96.753906 1578323015.1261
MEM 96.753906 1578323015.2265
MEM 96.753906 1578323015.3269
MEM 96.753906 1578323015.4273
MEM 96.753906 1578323015.5277
MEM 96.753906 1578323015.6283
MEM 96.753906 1578323015.7288
MEM 96.753906 1578323015.8293
MEM 96.753906 1578323015.9300
MEM 96.753906 1578323016.0305
MEM 96.753906 1578323016.1312
MEM 96.753906 1578323016.2317
MEM 96.753906 1578323016.3322
MEM 96.753906 1578323016.4329
MEM 96.753906 1578323016.5336
MEM 96.753906 1578323016.6342
MEM 96.753906 1578323016.7347
MEM 96.753906 1578323016.8354
MEM 96.753906 1578323016.9358
MEM 96.753906 1578323017.0362
MEM 96.753906 1578323017.1369
MEM 96.753906 1578323017.2376
MEM 96.753906 1578323017.3382
MEM 96.753906 1578323017.4389
MEM 96.753906 1578323017.5394
MEM 96.753906 1578323017.6399
MEM 96.753906 1578323017.7404
MEM 96.753906 1578323017.8412
MEM 96.753906 1578323017.9420
MEM 96.753906 1578323018.0426
MEM 96.753906 1578323018.1430
MEM 96.753906 1578323018.2435
MEM 96.753906 1578323018.3443
MEM 96.753906 1578323018.4451
MEM 96.753906 1578323018.5460
MEM 96.753906 1578323018.6464
MEM 96.753906 1578323018.7470
MEM 96.753906 1578323018.8478
MEM 96.753906 1578323018.9482
MEM 96.753906 1578323019.0488
MEM 96.753906 1578323019.1495
MEM 96.753906 1578323019.2500
MEM 96.753906 1578323019.3509
MEM 96.753906 1578323019.4517
MEM 96.753906 1578323019.5521
MEM 96.753906 1578323019.6528
MEM 96.753906 1578323019.7537
MEM 96.753906 1578323019.8550
MEM 96.753906 1578323019.9555
MEM 96.753906 1578323020.0561
MEM 96.753906 1578323020.1567
MEM 96.753906 1578323020.2573
MEM 96.753906 1578323020.3579
MEM 96.753906 1578323020.4587
MEM 96.753906 1578323020.5593
MEM 96.753906 1578323020.6598
MEM 96.753906 1578323020.7604
MEM 96.753906 1578323020.8610
MEM 96.753906 1578323020.9616
MEM 96.753906 1578323021.0622
MEM 96.753906 1578323021.1627
MEM 96.753906 1578323021.2632
MEM 96.753906 1578323021.3637
MEM 96.753906 1578323021.4642
MEM 96.753906 1578323021.5647
MEM 96.753906 1578323021.6655
MEM 96.753906 1578323021.7663
MEM 96.753906 1578323021.8669
MEM 96.753906 1578323021.9674
MEM 96.753906 1578323022.0679
MEM 96.753906 1578323022.1685
MEM 96.753906 1578323022.2690
MEM 96.753906 1578323022.3695
MEM 96.753906 1578323022.4700
MEM 96.753906 1578323022.5705
MEM 96.753906 1578323022.6710
MEM 96.753906 1578323022.7715
MEM 96.753906 1578323022.8718
MEM 96.753906 1578323022.9725
MEM 96.753906 1578323023.0731
MEM 96.753906 1578323023.1737
MEM 96.753906 1578323023.2742
MEM 96.753906 1578323023.3747
MEM 96.753906 1578323023.4752
MEM 96.753906 1578323023.5759
MEM 96.753906 1578323023.6763
MEM 96.753906 1578323023.7771
MEM 96.753906 1578323023.8775
MEM 96.753906 1578323023.9780
MEM 96.753906 1578323024.0784
MEM 96.753906 1578323024.1789
MEM 96.753906 1578323024.2793
MEM 96.753906 1578323024.3798
MEM 96.753906 1578323024.4803
MEM 96.753906 1578323024.5809
MEM 96.753906 1578323024.6815
MEM 96.753906 1578323024.7821
MEM 96.753906 1578323024.8828
MEM 96.753906 1578323024.9834
MEM 96.753906 1578323025.0840
MEM 96.753906 1578323025.1847
MEM 96.753906 1578323025.2853
MEM 96.753906 1578323025.3863
MEM 96.753906 1578323025.4872
MEM 96.753906 1578323025.5878
MEM 96.753906 1578323025.6883
MEM 96.753906 1578323025.7887
MEM 96.753906 1578323025.8892
MEM 96.753906 1578323025.9897
MEM 96.753906 1578323026.0900
MEM 96.753906 1578323026.1909
MEM 96.753906 1578323026.2915
MEM 96.753906 1578323026.3919
MEM 96.753906 1578323026.4922
MEM 96.753906 1578323026.5925
MEM 96.753906 1578323026.6928
MEM 96.753906 1578323026.7933
MEM 96.753906 1578323026.8937
MEM 96.753906 1578323026.9945
MEM 96.753906 1578323027.0950
MEM 96.753906 1578323027.1955
MEM 96.753906 1578323027.2960
MEM 96.753906 1578323027.3966
MEM 96.753906 1578323027.4971
MEM 96.753906 1578323027.5976
MEM 96.753906 1578323027.6983
MEM 96.753906 1578323027.7989
MEM 96.753906 1578323027.8995
MEM 96.753906 1578323028.0002
MEM 96.753906 1578323028.1007
MEM 96.753906 1578323028.2014
MEM 96.753906 1578323028.3021
MEM 96.753906 1578323028.4028
MEM 96.753906 1578323028.5034
MEM 96.753906 1578323028.6041
MEM 96.753906 1578323028.7046
MEM 96.753906 1578323028.8051
MEM 96.753906 1578323028.9056
MEM 96.753906 1578323029.0062
MEM 96.753906 1578323029.1069
MEM 96.753906 1578323029.2075
MEM 96.753906 1578323029.3081
MEM 96.753906 1578323029.4087
MEM 96.753906 1578323029.5094
MEM 96.753906 1578323029.6100
MEM 96.753906 1578323029.7105
MEM 96.753906 1578323029.8109
MEM 96.753906 1578323029.9114
MEM 96.753906 1578323030.0119
MEM 96.753906 1578323030.1126
MEM 96.753906 1578323030.2131
MEM 96.753906 1578323030.3138
MEM 96.753906 1578323030.4144
MEM 96.753906 1578323030.5150
MEM 96.753906 1578323030.6155
MEM 96.753906 1578323030.7163
MEM 96.753906 1578323030.8168
MEM 96.753906 1578323030.9173
MEM 96.753906 1578323031.0178
MEM 96.753906 1578323031.1181
MEM 96.753906 1578323031.2185
MEM 96.753906 1578323031.3193
MEM 96.753906 1578323031.4199
MEM 96.753906 1578323031.5206
MEM 96.753906 1578323031.6211
MEM 96.753906 1578323031.7216
MEM 96.753906 1578323031.8221
MEM 96.753906 1578323031.9230
MEM 96.753906 1578323032.0237
MEM 96.753906 1578323032.1241
MEM 96.753906 1578323032.2246
MEM 96.753906 1578323032.3251
MEM 96.753906 1578323032.4255
MEM 96.753906 1578323032.5261
MEM 96.753906 1578323032.6267
MEM 96.753906 1578323032.7272
MEM 96.753906 1578323032.8277
MEM 96.753906 1578323032.9282
MEM 96.753906 1578323033.0287
MEM 96.753906 1578323033.1293
MEM 96.753906 1578323033.2298
MEM 96.753906 1578323033.3304
MEM 96.753906 1578323033.4310
MEM 96.753906 1578323033.5317
MEM 96.753906 1578323033.6321
MEM 96.753906 1578323033.7328
MEM 96.753906 1578323033.8334
MEM 96.753906 1578323033.9339
MEM 96.753906 1578323034.0345
MEM 96.753906 1578323034.1350
MEM 96.753906 1578323034.2356
MEM 96.753906 1578323034.3361
MEM 96.753906 1578323034.4367
MEM 96.753906 1578323034.5374
MEM 96.753906 1578323034.6379
MEM 96.753906 1578323034.7385
MEM 96.753906 1578323034.8390
MEM 96.753906 1578323034.9395
MEM 96.753906 1578323035.0407
MEM 96.753906 1578323035.1413
MEM 96.753906 1578323035.2420
MEM 96.753906 1578323035.3427
MEM 96.753906 1578323035.4434
MEM 96.753906 1578323035.5437
MEM 96.753906 1578323035.6445
MEM 96.753906 1578323035.7449
MEM 96.753906 1578323035.8462
MEM 96.753906 1578323035.9470
MEM 96.753906 1578323036.0479
MEM 96.753906 1578323036.1487
MEM 96.753906 1578323036.2492
MEM 96.753906 1578323036.3502
MEM 96.753906 1578323036.4514
MEM 96.753906 1578323036.5527
MEM 96.753906 1578323036.6533
MEM 96.753906 1578323036.7538
MEM 96.753906 1578323036.8543
MEM 96.753906 1578323036.9548
MEM 96.753906 1578323037.0558
MEM 96.753906 1578323037.1563
MEM 96.753906 1578323037.2567
MEM 96.753906 1578323037.3574
MEM 96.753906 1578323037.4578
MEM 96.753906 1578323037.5582
MEM 96.753906 1578323037.6593
MEM 96.753906 1578323037.7598
MEM 96.753906 1578323037.8609
MEM 96.753906 1578323037.9614
MEM 96.753906 1578323038.0620
MEM 96.753906 1578323038.1626
MEM 96.753906 1578323038.2633
MEM 96.753906 1578323038.3640
MEM 96.753906 1578323038.4649
MEM 96.753906 1578323038.5654
MEM 96.753906 1578323038.6662
MEM 96.753906 1578323038.7665
MEM 96.753906 1578323038.8673
MEM 96.753906 1578323038.9679
MEM 96.753906 1578323039.0684
MEM 96.753906 1578323039.1690
MEM 96.753906 1578323039.2696
MEM 96.753906 1578323039.3702
MEM 96.753906 1578323039.4707
MEM 96.753906 1578323039.5724
MEM 96.753906 1578323039.6729
MEM 96.753906 1578323039.7734
MEM 96.753906 1578323039.8740
MEM 96.753906 1578323039.9745
MEM 96.753906 1578323040.0750
MEM 96.753906 1578323040.1754
MEM 96.753906 1578323040.2760
MEM 96.753906 1578323040.3767
MEM 96.753906 1578323040.4774
MEM 96.753906 1578323040.5779
MEM 96.753906 1578323040.6783
MEM 96.753906 1578323040.7787
MEM 96.753906 1578323040.8793
MEM 96.753906 1578323040.9801
MEM 96.753906 1578323041.0809
MEM 96.753906 1578323041.1818
MEM 96.753906 1578323041.2827
MEM 96.753906 1578323041.3833
MEM 96.753906 1578323041.4839
MEM 96.753906 1578323041.5845
MEM 96.753906 1578323041.6851
MEM 96.753906 1578323041.7855
MEM 96.753906 1578323041.8862
MEM 96.753906 1578323041.9868
MEM 96.753906 1578323042.0873
MEM 96.753906 1578323042.1879
MEM 96.753906 1578323042.2883
MEM 96.753906 1578323042.3889
MEM 96.753906 1578323042.4895
MEM 96.753906 1578323042.5899
MEM 96.753906 1578323042.6903
MEM 96.753906 1578323042.7906
MEM 96.753906 1578323042.8910
MEM 96.753906 1578323042.9924
MEM 96.753906 1578323043.0929
MEM 96.753906 1578323043.1935
MEM 96.753906 1578323043.2941
MEM 96.753906 1578323043.3947
MEM 96.753906 1578323043.4952
MEM 96.753906 1578323043.5958
MEM 96.753906 1578323043.6964
MEM 96.753906 1578323043.7968
MEM 96.753906 1578323043.8976
MEM 96.753906 1578323043.9981
MEM 96.753906 1578323044.0986
MEM 96.753906 1578323044.1990
MEM 96.753906 1578323044.2997
MEM 96.753906 1578323044.4001
MEM 96.753906 1578323044.5006
MEM 96.753906 1578323044.6010
MEM 96.753906 1578323044.7020
MEM 96.753906 1578323044.8026
MEM 96.753906 1578323044.9031
MEM 96.753906 1578323045.0037
MEM 96.753906 1578323045.1046
MEM 96.753906 1578323045.2052
MEM 96.753906 1578323045.3061
MEM 96.753906 1578323045.4069
MEM 96.753906 1578323045.5076
MEM 96.753906 1578323045.6083
MEM 96.753906 1578323045.7087
MEM 96.753906 1578323045.8093
MEM 96.753906 1578323045.9098
MEM 96.753906 1578323046.0103
MEM 96.753906 1578323046.1110
MEM 96.753906 1578323046.2118
MEM 96.753906 1578323046.3126
MEM 96.753906 1578323046.4131
MEM 96.753906 1578323046.5136
MEM 96.753906 1578323046.6142
MEM 96.753906 1578323046.7149
MEM 96.753906 1578323046.8155
MEM 96.753906 1578323046.9163
MEM 96.753906 1578323047.0171
MEM 96.753906 1578323047.1178
MEM 96.753906 1578323047.2183
MEM 96.753906 1578323047.3189
MEM 96.753906 1578323047.4198
MEM 96.753906 1578323047.5203
MEM 96.753906 1578323047.6209
MEM 96.753906 1578323047.7217
MEM 96.753906 1578323047.8223
MEM 96.753906 1578323047.9227
MEM 96.753906 1578323048.0233
MEM 96.753906 1578323048.1238
MEM 96.753906 1578323048.2245
MEM 96.753906 1578323048.3251
MEM 96.753906 1578323048.4255
MEM 96.753906 1578323048.5262
MEM 96.753906 1578323048.6269
MEM 96.753906 1578323048.7274
MEM 96.753906 1578323048.8278
MEM 96.753906 1578323048.9281
MEM 96.753906 1578323049.0285
MEM 96.753906 1578323049.1294
MEM 96.753906 1578323049.2303
MEM 96.753906 1578323049.3309
MEM 96.753906 1578323049.4314
MEM 96.753906 1578323049.5320
MEM 96.753906 1578323049.6326
MEM 96.753906 1578323049.7331
MEM 96.753906 1578323049.8337
MEM 96.753906 1578323049.9343
MEM 96.753906 1578323050.0348
MEM 96.753906 1578323050.1352
MEM 96.753906 1578323050.2357
MEM 96.753906 1578323050.3362
MEM 96.753906 1578323050.4366
MEM 96.753906 1578323050.5371
MEM 96.753906 1578323050.6377
MEM 96.753906 1578323050.7382
MEM 96.753906 1578323050.8388
MEM 96.753906 1578323050.9394
MEM 96.753906 1578323051.0398
MEM 96.753906 1578323051.1403
MEM 96.753906 1578323051.2412
MEM 96.753906 1578323051.3415
MEM 96.753906 1578323051.4420
MEM 96.753906 1578323051.5427
MEM 96.753906 1578323051.6434
MEM 96.753906 1578323051.7442
MEM 96.753906 1578323051.8449
MEM 96.753906 1578323051.9457
MEM 96.753906 1578323052.0465
MEM 96.753906 1578323052.1470
MEM 96.753906 1578323052.2477
MEM 96.753906 1578323052.3482
MEM 96.753906 1578323052.4487
MEM 96.753906 1578323052.5493
MEM 96.753906 1578323052.6498
MEM 96.753906 1578323052.7503
MEM 96.753906 1578323052.8512
MEM 96.753906 1578323052.9522
MEM 96.753906 1578323053.0530
MEM 96.753906 1578323053.1535
MEM 96.753906 1578323053.2540
MEM 96.753906 1578323053.3550
MEM 96.753906 1578323053.4558
MEM 96.753906 1578323053.5562
MEM 96.753906 1578323053.6567
MEM 96.753906 1578323053.7574
MEM 96.753906 1578323053.8578
MEM 96.753906 1578323053.9582
MEM 96.753906 1578323054.0587
MEM 96.753906 1578323054.1591
MEM 96.753906 1578323054.2596
MEM 96.753906 1578323054.3602
MEM 96.753906 1578323054.4608
MEM 96.753906 1578323054.5616
MEM 96.753906 1578323054.6622
MEM 96.753906 1578323054.7628
MEM 96.753906 1578323054.8636
MEM 96.753906 1578323054.9642
MEM 96.753906 1578323055.0648
MEM 96.753906 1578323055.1654
MEM 96.753906 1578323055.2661
MEM 96.753906 1578323055.3665
MEM 96.753906 1578323055.4671
MEM 96.753906 1578323055.5676
MEM 96.753906 1578323055.6681
MEM 96.753906 1578323055.7687
MEM 96.753906 1578323055.8692
MEM 96.753906 1578323055.9697
MEM 96.753906 1578323056.0703
MEM 96.753906 1578323056.1707
MEM 96.753906 1578323056.2713
MEM 96.753906 1578323056.3719
MEM 96.753906 1578323056.4725
MEM 96.753906 1578323056.5730
MEM 96.753906 1578323056.6736
MEM 96.753906 1578323056.7742
MEM 96.753906 1578323056.8748
MEM 96.753906 1578323056.9754
MEM 96.753906 1578323057.0760
MEM 96.753906 1578323057.1764
MEM 96.753906 1578323057.2768
MEM 96.753906 1578323057.3776
MEM 96.753906 1578323057.4783
MEM 96.753906 1578323057.5789
MEM 96.753906 1578323057.6794
MEM 96.753906 1578323057.7799
MEM 96.753906 1578323057.8807
MEM 96.753906 1578323057.9814
MEM 96.753906 1578323058.0824
MEM 96.753906 1578323058.1828
MEM 96.753906 1578323058.2833
MEM 96.753906 1578323058.3838
MEM 96.753906 1578323058.4842
MEM 96.753906 1578323058.5847
MEM 96.753906 1578323058.6852
MEM 96.753906 1578323058.7857
MEM 96.753906 1578323058.8865
MEM 96.753906 1578323058.9869
MEM 96.753906 1578323059.0876
MEM 96.753906 1578323059.1885
MEM 96.753906 1578323059.2893
MEM 96.753906 1578323059.3898
MEM 96.753906 1578323059.4904
MEM 96.753906 1578323059.5908
MEM 96.753906 1578323059.6911
MEM 96.753906 1578323059.7917
MEM 96.753906 1578323059.8922
MEM 96.753906 1578323059.9926
MEM 96.753906 1578323060.0933
MEM 96.753906 1578323060.1937
MEM 96.753906 1578323060.2942
MEM 96.753906 1578323060.3947
MEM 96.753906 1578323060.4953
MEM 96.753906 1578323060.5958
MEM 96.753906 1578323060.6965
MEM 96.753906 1578323060.7970
MEM 96.753906 1578323060.8977
MEM 96.753906 1578323060.9985
MEM 96.753906 1578323061.0990
MEM 96.753906 1578323061.1996
MEM 96.753906 1578323061.3001
MEM 96.753906 1578323061.4006
MEM 96.753906 1578323061.5012
MEM 96.753906 1578323061.6021
MEM 96.753906 1578323061.7029
MEM 96.753906 1578323061.8037
MEM 96.753906 1578323061.9046
MEM 96.753906 1578323062.0052
MEM 96.753906 1578323062.1060
MEM 96.753906 1578323062.2065
MEM 96.753906 1578323062.3070
MEM 96.753906 1578323062.4076
MEM 96.753906 1578323062.5081
MEM 96.753906 1578323062.6087
MEM 96.753906 1578323062.7092
MEM 96.753906 1578323062.8095
MEM 96.753906 1578323062.9100
MEM 96.753906 1578323063.0105
MEM 96.753906 1578323063.1113
MEM 96.753906 1578323063.2120
MEM 96.753906 1578323063.3129
MEM 96.753906 1578323063.4136
MEM 96.753906 1578323063.5144
MEM 96.753906 1578323063.6149
MEM 96.753906 1578323063.7155
MEM 96.753906 1578323063.8161
MEM 96.753906 1578323063.9166
MEM 96.753906 1578323064.0175
MEM 96.753906 1578323064.1183
MEM 96.753906 1578323064.2189
MEM 96.753906 1578323064.3193
MEM 96.753906 1578323064.4200
MEM 96.753906 1578323064.5208
MEM 96.753906 1578323064.6212
MEM 96.753906 1578323064.7220
MEM 96.753906 1578323064.8228
MEM 96.753906 1578323064.9234
MEM 96.753906 1578323065.0240
MEM 96.753906 1578323065.1247
MEM 96.753906 1578323065.2252
MEM 96.753906 1578323065.3257
MEM 96.753906 1578323065.4262
MEM 96.753906 1578323065.5267
MEM 96.753906 1578323065.6271
MEM 96.753906 1578323065.7276
MEM 96.753906 1578323065.8282
MEM 96.753906 1578323065.9286
MEM 96.753906 1578323066.0291
MEM 96.753906 1578323066.1296
MEM 96.753906 1578323066.2300
MEM 96.753906 1578323066.3305
MEM 96.753906 1578323066.4309
MEM 96.753906 1578323066.5315
MEM 96.753906 1578323066.6321
MEM 96.753906 1578323066.7326
MEM 96.753906 1578323066.8330
MEM 96.753906 1578323066.9337
MEM 96.753906 1578323067.0344
MEM 96.753906 1578323067.1350
MEM 96.753906 1578323067.2355
MEM 96.753906 1578323067.3361
MEM 96.753906 1578323067.4365
MEM 96.753906 1578323067.5368
MEM 96.753906 1578323067.6372
MEM 96.753906 1578323067.7378
MEM 96.753906 1578323067.8384
MEM 96.753906 1578323067.9390
MEM 96.753906 1578323068.0395
MEM 96.753906 1578323068.1401
MEM 96.753906 1578323068.2406
MEM 96.753906 1578323068.3411
MEM 96.753906 1578323068.4416
MEM 96.753906 1578323068.5426
MEM 96.753906 1578323068.6433
MEM 96.753906 1578323068.7437
MEM 96.753906 1578323068.8441
MEM 96.753906 1578323068.9448
MEM 96.753906 1578323069.0457
MEM 96.753906 1578323069.1464
MEM 96.753906 1578323069.2471
MEM 96.753906 1578323069.3478
MEM 96.753906 1578323069.4483
MEM 96.753906 1578323069.5490
MEM 96.753906 1578323069.6496
MEM 96.753906 1578323069.7500
MEM 96.753906 1578323069.8505
MEM 96.753906 1578323069.9514
MEM 96.753906 1578323070.0517
MEM 96.753906 1578323070.1525
MEM 96.753906 1578323070.2529
MEM 96.753906 1578323070.3535
MEM 96.753906 1578323070.4541
MEM 96.753906 1578323070.5547
MEM 96.753906 1578323070.6552
MEM 96.753906 1578323070.7556
MEM 96.753906 1578323070.8563
MEM 96.753906 1578323070.9569
MEM 96.753906 1578323071.0575
MEM 96.753906 1578323071.1581
MEM 96.753906 1578323071.2587
MEM 96.753906 1578323071.3593
MEM 96.753906 1578323071.4601
MEM 96.753906 1578323071.5606
MEM 96.753906 1578323071.6612
MEM 96.753906 1578323071.7617
MEM 96.753906 1578323071.8622
MEM 96.753906 1578323071.9629
MEM 96.753906 1578323072.0637
MEM 96.753906 1578323072.1642
MEM 96.753906 1578323072.2645
MEM 96.753906 1578323072.3651
MEM 96.753906 1578323072.4658
MEM 96.753906 1578323072.5665
MEM 96.753906 1578323072.6672
MEM 96.753906 1578323072.7677
MEM 96.753906 1578323072.8682
MEM 96.753906 1578323072.9688
MEM 96.753906 1578323073.0696
MEM 96.753906 1578323073.1701
MEM 96.753906 1578323073.2705
MEM 96.753906 1578323073.3709
MEM 96.753906 1578323073.4715
MEM 96.753906 1578323073.5721
MEM 96.753906 1578323073.6727
MEM 96.753906 1578323073.7733
MEM 96.753906 1578323073.8739
MEM 96.753906 1578323073.9746
MEM 96.753906 1578323074.0751
MEM 96.753906 1578323074.1757
MEM 96.753906 1578323074.2767
MEM 96.753906 1578323074.3773
MEM 96.753906 1578323074.4781
MEM 96.753906 1578323074.5789
MEM 96.753906 1578323074.6793
MEM 96.753906 1578323074.7796
MEM 96.753906 1578323074.8800
MEM 96.753906 1578323074.9803
MEM 96.753906 1578323075.0811
MEM 96.753906 1578323075.1816
MEM 96.753906 1578323075.2821
MEM 96.753906 1578323075.3828
MEM 96.753906 1578323075.4836
MEM 96.753906 1578323075.5842
MEM 96.753906 1578323075.6849
MEM 96.753906 1578323075.7855
MEM 96.753906 1578323075.8861
MEM 96.753906 1578323075.9866
MEM 96.753906 1578323076.0872
MEM 96.753906 1578323076.1876
MEM 96.753906 1578323076.2879
MEM 96.753906 1578323076.3887
MEM 96.753906 1578323076.4893
MEM 96.753906 1578323076.5899
MEM 96.753906 1578323076.6905
MEM 96.753906 1578323076.7912
MEM 96.753906 1578323076.8918
MEM 96.753906 1578323076.9923
MEM 96.753906 1578323077.0931
MEM 96.753906 1578323077.1937
MEM 96.753906 1578323077.2943
MEM 96.753906 1578323077.3948
MEM 96.753906 1578323077.4953
MEM 96.753906 1578323077.5958
MEM 96.753906 1578323077.6964
MEM 96.753906 1578323077.7969
MEM 96.753906 1578323077.8975
MEM 96.753906 1578323077.9981
MEM 96.753906 1578323078.0987
MEM 96.753906 1578323078.1993
MEM 96.753906 1578323078.2998
MEM 96.753906 1578323078.4004
MEM 96.753906 1578323078.5009
MEM 96.753906 1578323078.6014
MEM 96.753906 1578323078.7023
MEM 96.753906 1578323078.8029
MEM 96.753906 1578323078.9036
MEM 96.753906 1578323079.0043
MEM 96.753906 1578323079.1050
MEM 96.753906 1578323079.2057
MEM 96.753906 1578323079.3061
MEM 96.753906 1578323079.4066
MEM 96.753906 1578323079.5071
MEM 96.753906 1578323079.6076
MEM 96.753906 1578323079.7085
MEM 96.753906 1578323079.8091
MEM 96.753906 1578323079.9096
MEM 96.753906 1578323080.0100
MEM 96.753906 1578323080.1107
MEM 96.753906 1578323080.2114
MEM 96.753906 1578323080.3120
MEM 96.753906 1578323080.4125
MEM 96.753906 1578323080.5131
MEM 96.753906 1578323080.6138
MEM 96.753906 1578323080.7143
MEM 96.753906 1578323080.8152
MEM 96.753906 1578323080.9159
MEM 96.753906 1578323081.0165
MEM 96.753906 1578323081.1171
MEM 96.753906 1578323081.2177
MEM 96.753906 1578323081.3184
MEM 96.753906 1578323081.4190
MEM 96.753906 1578323081.5200
MEM 96.753906 1578323081.6207
MEM 96.753906 1578323081.7214
MEM 96.753906 1578323081.8222
MEM 96.753906 1578323081.9226
MEM 96.753906 1578323082.0232
MEM 96.753906 1578323082.1239
MEM 96.753906 1578323082.2249
MEM 96.753906 1578323082.3257
MEM 96.753906 1578323082.4260
MEM 96.753906 1578323082.5270
MEM 96.753906 1578323082.6277
MEM 96.753906 1578323082.7281
MEM 96.753906 1578323082.8286
MEM 96.753906 1578323082.9291
MEM 96.753906 1578323083.0296
MEM 96.753906 1578323083.1301
MEM 96.753906 1578323083.2308
MEM 96.753906 1578323083.3312
MEM 96.753906 1578323083.4316
MEM 96.753906 1578323083.5320
MEM 96.753906 1578323083.6323
MEM 96.753906 1578323083.7328
MEM 96.753906 1578323083.8333
MEM 96.753906 1578323083.9337
MEM 96.753906 1578323084.0341
MEM 96.753906 1578323084.1349
MEM 96.753906 1578323084.2354
MEM 96.753906 1578323084.3359
MEM 96.753906 1578323084.4364
MEM 96.753906 1578323084.5369
MEM 96.753906 1578323084.6373
MEM 96.753906 1578323084.7382
MEM 96.753906 1578323084.8388
MEM 96.753906 1578323084.9393
MEM 96.753906 1578323085.0399
MEM 96.753906 1578323085.1406
MEM 96.753906 1578323085.2410
MEM 96.753906 1578323085.3416
MEM 96.753906 1578323085.4422
MEM 96.753906 1578323085.5429
MEM 96.753906 1578323085.6434
MEM 96.753906 1578323085.7441
MEM 96.753906 1578323085.8446
MEM 96.753906 1578323085.9454
MEM 96.753906 1578323086.0462
MEM 96.753906 1578323086.1470
MEM 96.753906 1578323086.2478
MEM 96.753906 1578323086.3484
MEM 96.753906 1578323086.4487
MEM 96.753906 1578323086.5494
MEM 96.753906 1578323086.6503
MEM 96.753906 1578323086.7512
MEM 96.753906 1578323086.8519
MEM 96.753906 1578323086.9527
MEM 96.753906 1578323087.0533
MEM 96.753906 1578323087.1537
MEM 96.753906 1578323087.2543
MEM 96.753906 1578323087.3548
MEM 96.753906 1578323087.4553
MEM 96.753906 1578323087.5558
MEM 96.753906 1578323087.6565
MEM 96.753906 1578323087.7572
MEM 96.753906 1578323087.8577
MEM 96.753906 1578323087.9584
MEM 96.753906 1578323088.0591
MEM 96.753906 1578323088.1597
MEM 96.753906 1578323088.2602
MEM 96.753906 1578323088.3609
MEM 96.753906 1578323088.4615
MEM 96.753906 1578323088.5622
MEM 96.753906 1578323088.6627
MEM 96.753906 1578323088.7632
MEM 96.753906 1578323088.8636
MEM 96.753906 1578323088.9641
MEM 96.753906 1578323089.0646
MEM 96.753906 1578323089.1650
MEM 96.753906 1578323089.2655
MEM 96.753906 1578323089.3660
MEM 96.753906 1578323089.4665
MEM 96.753906 1578323089.5669
MEM 96.753906 1578323089.6674
MEM 96.753906 1578323089.7680
MEM 96.753906 1578323089.8688
MEM 96.753906 1578323089.9696
MEM 96.753906 1578323090.0706
MEM 96.753906 1578323090.1714
MEM 96.753906 1578323090.2729
MEM 96.753906 1578323090.3739
MEM 96.753906 1578323090.4746
MEM 96.753906 1578323090.5750
MEM 96.753906 1578323090.6762
MEM 96.753906 1578323090.7767
MEM 96.753906 1578323090.8773
MEM 96.753906 1578323090.9778
MEM 96.753906 1578323091.0783
MEM 96.753906 1578323091.1788
MEM 96.753906 1578323091.2794
MEM 96.753906 1578323091.3799
MEM 96.753906 1578323091.4804
MEM 96.753906 1578323091.5808
MEM 96.753906 1578323091.6813
MEM 96.753906 1578323091.7819
MEM 96.753906 1578323091.8824
MEM 96.753906 1578323091.9829
MEM 96.753906 1578323092.0835
MEM 96.753906 1578323092.1840
MEM 96.753906 1578323092.2846
MEM 96.753906 1578323092.3851
MEM 96.753906 1578323092.4858
MEM 96.753906 1578323092.5862
MEM 96.753906 1578323092.6868
MEM 96.753906 1578323092.7874
MEM 96.753906 1578323092.8881
MEM 96.753906 1578323092.9886
MEM 96.753906 1578323093.0893
MEM 96.753906 1578323093.1901
MEM 96.753906 1578323093.2908
MEM 96.753906 1578323093.3914
MEM 96.753906 1578323093.4919
MEM 96.753906 1578323093.5924
MEM 96.753906 1578323093.6929
MEM 96.753906 1578323093.7934
MEM 96.753906 1578323093.8942
MEM 96.753906 1578323093.9949
MEM 96.753906 1578323094.0955
MEM 96.753906 1578323094.1961
MEM 96.753906 1578323094.2967
MEM 96.753906 1578323094.3974
MEM 96.753906 1578323094.4981
